熱があります アレかな リンパ的なものだと思うの 喉の外側？が痛いので	0	0	0	0	0	0	0	0	0
熱は出なくなったけど咳がたまに出るの気になるなぁ咳喘息であって欲しい いや喘息は嫌だけどコロナの方がいやだ	0	0	0	0	0	0	0	0	0
納豆とメープルを混ぜてトーストにのせるとまあ合うんですけど 納豆にメープル混ぜて食べると美味いかと言われるとネバネバのとこがもろ痰になる	0	0	0	0	0	0	0	0	0
馬の鼻水服についたら取れん	0	0	0	0	0	0	0	0	0
肺が痛い咳も熱もないが	0	0	0	0	0	0	0	0	0
肺炎に喘息なったときの辛さと喉ガッと開けられて呼吸できるようにさせられてるのは嫌だなってのを脳にいいつけて誤魔化すしかなぃ 	0	0	0	0	0	0	0	0	0
買い出しにスーパーへ まだ連れ立って買い物に来てる人が結構いてビックリ 子連れより夫婦が主です 家の母は私と一緒に行きたいのをガマンしたのに あとマスクしてない人結構見かけましたけど 全員男 中には痰が絡むような咳を手も当てずにしてる人も 男に新習慣とかムリなのね 	0	0	0	0	0	0	0	0	0
白石 フィクション特有の擬音で思い出したけど「漫画とかで女が赤面すると カァァァァァ って言って痰を吐こうとするのはなんでだ？」 とか言い出したアシリパちゃんを俺は一生許さない 	0	0	0	0	0	0	0	0	0
薄着で寝たら風邪引くかも	0	0	0	0	0	0	0	0	0
麦門冬湯 体力中等度以下の人で 咳き込んで顔が赤くなるなどの 切れにくいたん 喉のつまりなどの症状がみられる場合のせき 気管支炎 気管支喘息などに用いられます のどを潤し 咳をしずめる作用があります 高齢	0	0	0	0	0	0	0	0	0
半音下がる咳止め薬は有名ですが	0	0	0	0	0	0	0	0	0
反乱分子は鎮圧された 未来に帰って十分休んでくれ と 言いたいところだが 我々の未来をより輝けるものにするために 私はこの時代から新たな秩序を築くことにした さしあたり貴公らには私の獄滅極戮兵器群と戦ってもらおう 涙と鼻水の覚悟はよろしいか？	0	0	0	0	0	0	0	0	0
疲れたぜい ストレス発散したいなあ	0	0	0	0	0	0	0	0	0
皮膚でこんなに悩んだり苦しんだりってあんまり経験してないからなぁ 喘息も小さい発作から中等度まで日によっては出るし 何年もアレルギー検査してないから変わってるだろうし またやろうかなって思うけどやっぱり高い(39種類だったかで8000円くらい	0	0	0	0	0	0	0	0	0
非常事態宣言は延長するしインスタはバズらないし地震は来るし頭痛がまた痛いし 辛い 生きてて辛い 病もう	0	0	0	0	0	0	0	0	0
微熱や咳が治まり痰とお腹下りが始まった頃 熱測ると自分の平熱より低い低体温の状態が続いてました 体を温める為に甘酒も飲んだりしましたが 私には味噌汁でだいぶ回復してきました インスタントでも充分だと思いますよ 今うちの方なかなか売ってないけど みそ汁最強 	0	0	0	0	0	0	0	0	0
美少女と唾 この甘美な世界をマニアックに撮影する新しいシリーズです 登場するのは 桃原茜 	0	0	0	0	0	0	0	0	0
美容効果のあるツボ 小鼻が最も出っ張ったところのつけ根のくぼみに位置 人さし指の腹をツボに当て 鼻の中心に向かって左右同時にプッシュします 鼻水 鼻づまりの解消にも効果的です 	0	0	0	0	0	0	0	0	0
鼻がすんごいむずむずする 風邪薬飲みたいけど下手に薬飲むのよくないしなぁ 鼻の穴にティッシュ突っ込んでおくか 	0	0	0	0	0	0	0	0	0
鼻水が出る説明はわかったから鼻水が出るんだよって主張する度にマスクすりおろしてしゃべろうとするのやめて鼻水が出るアピールは鼻水が出るんだよって言葉だけで十分伝わるので別に鼻見せてくれなくていいのでさっさと鼻をしまえ	0	0	0	0	0	0	0	0	0
鼻水が粉っぽくなります そうなんですよ 芯で形作られてから肉付け という工程なんですよね 目から鱗でした 私は必殺アロンアルファで何でもくっつけちゃってました 邪道 	0	0	0	0	0	0	0	0	0
鼻水だるさ頭痛発熱下痢喉が痛いのは治った匂いもわかるし味もする5月1日から突然発熱ただの風邪説あるけどちょっと怖いから病院行こっかな コロナってどんな病院でも分かるもんなんですか？やっぱり大きい病院じゃないと分かり 	0	0	0	0	0	0	0	0	0
鼻水ちょうだい	0	0	0	0	0	0	0	0	0
鼻水で鼻がつまったときの対処法 1 息を限界まではく 2 口をとじて 鼻を指でつまんで 息をとめる 3 顔をあげて 天井をみつめる 4 そのままの体勢でギリギリまで我慢する 5 指をはなして息をすうと 鼻水がひいていく 	0	0	0	0	0	0	0	0	0
鼻水なくなってよかったよかった 	0	0	0	0	0	0	0	0	0
鼻水のこと 小学校の健康観察で鼻汁てゆってたな鼻汁が出るううううううう助けてえええええ	0	0	0	0	0	0	0	0	0
鼻水は拭こうか 夜明けはやって来る 悲しみの向こうにと言ってるじゃない だから大丈夫よ 思いは届くよ 強く信じて前向くよ 宮本浩次 宮本独歩 夜明けのうた 宮本浩次沼 宮本浩次1 	0	0	0	0	0	0	0	0	0
鼻水よりオクタ出せで吹き出した	0	0	0	0	0	0	0	0	0
怖いのはコロナだけじゃない インフルエンザもただの風邪も交通事故も餅も家庭内の事故も怖い 〇〇が一番怖い いや △△が ちがう が と争い合っている場合じゃないのかもしれない 大切なことをわすれてる気がする 	0	0	0	0	0	0	0	0	0
普通の風邪でも肺炎にゃなるからな しかしあらゆる免疫機能ぶっ壊していくのは狂犬病(これも蝙蝠からも感染する)とも似ているような	0	0	0	0	0	0	0	0	0
部屋に引きこもり 外出したら手洗いうがいしておけば避けられるコロナよりも薬を飲んでマスクをしても避けられないくしゃみと鼻水と目の痒みの方が問題	0	0	0	0	0	0	0	0	0
風に乗り水に乗り人に乗りそれこそ世界を支配したといってもいいその存在は確かにライダーのクラスを冠するのが相応しいとも思えたかつて黒死病の風を吹かせて三千万の命を奪い ときにはスペイン風邪という名目で五千万の命を奪い 様々な風を起こした 災厄 という騎手 ライダー 	0	0	0	0	0	0	0	0	0
風邪 コロナ セックス 不要不急の濃厚接触 	0	0	0	0	0	0	0	0	0
風邪か肺炎かを痰で見極める 黄色より濃いか薄いかがポイント△肺炎だと①痰の色が濃い②黄色 緑色 茶色であることが多い△風邪だと①痰の色が薄い②無色 白色 黄色濃いものは炎症(肺炎)を起こしている可能性が高い 医者に行こう	0	0	0	0	0	0	0	0	0
風邪で「頭が痛い」と訴えた時 何か悩み事があるのかと問われたらそうではなく風邪のせいで頭痛があると言い返すだろう その時その人が「頭が痛い」は問題に直面した時に悩むことを指す言葉だからその使い方は誤ってる などと言うのであれば その主張は明らかに間違っている 	0	0	0	0	0	0	0	0	0
風邪なのかコロナなのかストレスなのか疲れなのかわからんがはやくなおってくれ	0	0	0	0	0	0	0	0	0
風邪は風邪薬が治しているということ	0	0	0	0	0	0	0	0	0
風邪ひいたときに咳が出るタイプと鼻水出るタイプなら咳のが絶対かっこいいからそっちが良かった	0	0	0	0	0	0	0	0	0
風邪ひいてしおらしくなってるセナしゃんを介抱するという妄想で自分の体調不良を乗り切る作戦	0	0	0	0	0	0	0	0	0
風邪ひいてたの？ 大丈夫？ 体調は気をつけて いや何回でも言いたい うんうん絶対取る 笑ほんとだよぉぉでも 5取りやすいのだけはありがたいかも あかねちゃんはどこらへんまでいった？	0	0	0	0	0	0	0	0	0
風邪ひかないでね(2回目)	0	0	0	0	0	0	0	0	0
風邪や体調不良に気を付けてくださいね 	0	0	0	0	0	0	0	0	0
風邪をひいているときは 体内に熱がこもっている状態なので お灸で温めるのはよくないという意見も聞いたことがある しかし体内にこもった熱を出すためにお灸による熱を加えるのは ありなのではないかと考えることもある 	0	0	0	0	0	0	0	0	0
風邪引いてたからクスリ作って持って来たのに どうぶつの森	0	0	0	0	0	0	0	0	0
風邪引くなよ丸ちゃん 関ジャニクロニクルF クロニクルF	0	0	0	0	0	0	0	0	0
風邪気味の課長に「大丈夫ですか？無理しないでください 今から休んで寝ていたほうがいいですよ 」とやさしい言葉をかけて家に帰らせた後 コーヒータイムに取引先から貰っていて課長の分になるはずだったケーキを「ラッキー 」と食べている女性社員の女子力を見てから 恋してないけど胸が苦しい 	0	0	0	0	0	0	0	0	0
風邪治ってきました	0	0	0	0	0	0	0	0	0
風邪薬飲んだり飲まなかったりするから風邪長引くんだよなー飲まなきゃいけない薬がいっぱいあると副作用気にしてまとめて飲めないからいつも夜だけとか 鎮痛剤飲んだら風邪薬は飲まないとかしててだから中々いつも治らない けど2年連続咳が止まらなくて疲労骨折してたから	0	0	0	0	0	0	0	0	0
腹立たしくて腹立たしくて中身の想像をすることもできない思想凝固ドブ痰野郎共をスパブロしてる	0	0	0	0	0	0	0	0	0
平熱やし食欲もあるし 本当 寒暖差原因の軽い風邪だと思うんだけどね まぁでも咳はな 人様に不安を与えないためにも人前に出ることを自粛でいいよな ちょっと疲れてて数日休みたくなってるのも本音やし まぁ体からの「少し休め」と 	0	0	0	0	0	0	0	0	0
偏頭痛と頭重い時の頭痛って血管の開き方が違うって聞いたんだけど どっちだったかや	0	0	0	0	0	0	0	0	0
片頭痛がやっと止んだ ネットフリックスで「幼女戦記 劇場版」が配信されていたので夢中で視聴してた 	0	0	0	0	0	0	0	0	0
片頭痛と喘息だな？と思ったら気圧がかなり変動してた	0	0	0	0	0	0	0	0	0
片付けを始めた時間が遅かったから最後まで片付かなかったクニヒロ飲んで鼻水は止まったけどくしゃみは出るからしんどいね身体に負荷がかかってお腹がかゆくなってきた	0	0	0	0	0	0	0	0	0
保育園で人気の手遊び 手遊び ごんべえさんの赤ちゃん バクさん ごんべえさんの赤ちゃんが風邪引いた くしゅん 	0	0	0	0	0	0	0	0	0
法月 藤堂さんを見るたびに 平瀬先輩が「例えば 藤堂さん一人分のカッコよさを１ポイズンとしたら 」ってものすごい新単位編み出してるのをどうしても思い出してしまって頭が痛い	0	0	0	0	0	0	0	0	0
豊中市の刀根山病院 呼吸器科のババア女医は酷すぎ 咳が止まらなくて受診したら 「特別な機器で検査しないといけない その機器を使える医師が今日いないので 後日にまた来い」と言われ 指定された日にわざわざ行ったら 同じババア女医がその機器とやらを操作しやがる 	0	0	0	0	0	0	0	0	0
忙しかったー お腹空いたより暑いし喉乾いたしで隣のデコポンのかき氷 うまいけど痛い 	0	0	0	0	0	0	0	0	0
僕は絶賛 喉やられまして 病人 ｽﾔｧ喉痛くて寝れないし 体も痛いしで でも 頓服薬飲んだらだいぶ楽になったの(頓服薬やべぇよ) おてがみい	0	0	0	0	0	0	0	0	0
本当に受けさせて貰えますか？2度の診察で疑いと診断され 咳止め カロナール処方され様子見てる状態です 子どもで喘息の疾患あるのに 	0	0	0	0	0	0	0	0	0
魔王ノッブ来た衝撃が喉に来た 急にイガイガする ｸﾞｪ	0	0	0	0	0	0	0	0	0
麻酔科の看護師さんから説明あったけど カイザーの時に1番嫌だったあれ 全身麻酔だからやっぱり今回もだった 抜く時が本当に不快だし 痛いんだよー あと 喉から挿管するから術後の後遺症で1週間くらい喉がイガイガするらしい 風邪ひいた時みたいな感じと言われた 	0	0	0	0	0	0	0	0	0
毎度 埃っぽくて 咳を通り越して 吐き気がします 	0	0	0	0	0	0	0	0	0
毎日これしか言ってないんですけど 今日も ほんとにお顔が最高です ナルシスト でも全然いいです 多分今日も世界で10番目くらいにはかっこいいです(世界知らないけど9人くらいは他にもいそう	0	0	0	0	0	0	0	0	0
枕が固くて頭が痛いらしいので柔らかい枕が明日届く これで枕難民やめたい 	0	0	0	0	0	0	0	0	0
無音で投げたら皆がありがとうを伝えてくれて鼻水垂れました 	0	0	0	0	0	0	0	0	0
無事に今月で有給残が0になる予定です 風邪もひけないし9月は公休当てるしかなくなった 	0	0	0	0	0	0	0	0	0
娘の頭が顔面に飛んできて痛い 	0	0	0	0	0	0	0	0	0
名前も画像もプロフィールもぜーんぶ変えてなんだか心機一転 ぶきっちょ発揮させながらもタグ作り挑戦してみようかな	0	0	0	0	0	0	0	0	0
明智光秀だの坂本龍馬だののウソップドラマちんたら見ていると昔のことは何でもわかる錯覚に陥るが100年前のスペイン風邪の国内流行の状況や29年の世界恐慌直後からの経済状況とか今の金融市場の参加者はAIも含めて全然理解できてないね 	0	0	0	0	0	0	0	0	0
明日ちょっと気温下がるのね 風邪ひかないようにしよーねー	0	0	0	0	0	0	0	0	0
麺が隠れんばかりの細ネギにシャリシャリ音がするほどのニンニクに鼻水が出るほどの辛さの麺に酢をぶっかけて食べる台湾まぜそばが大好きです 	0	0	0	0	0	0	0	0	0
目から鼻水が出ます怪奇現象です	0	0	0	0	0	0	0	0	0
目の前の美容室前で車からタピオカ売ってる店あるんやけど女の店員さんずっと咳してるけど大丈夫なんすか？やばない？	0	0	0	0	0	0	0	0	0
夜中に膝がギリギリして起きちゃうせいか ちょっと寝不足頭痛 	0	0	0	0	0	0	0	0	0
矢ヶ崎さん以上に走らないから道路でむらしゃんの車から猛ダッシュでギリギリ乗り込んだ 肺が喉が痛い?あきらめるな 最後は気持ちだ より強い思いを持つものが勝つんだ ラストクライム 乗ったー リザルトは茶番173番伊藤 長野ペダル合宿	0	0	0	0	0	0	0	0	0
薬飲むと水が喉を通るはずだから胃に落ちてるはずなのに唾液を嚥下する時めっちゃふところ辺りが痛いんだよな 固形物でも引っかかってるような	0	0	0	0	0	0	0	0	0
薬飲んで横になってたら30分くらいお昼寝してた模様気がついたら鼻水止まってるし鼻スースーしてるし(通ってる)目も痒くない そら寝れるはずだ 久しぶりに鼻が平和な気がしてる これでなんとかG 	0	0	0	0	0	0	0	0	0
優しくして欲しいよね精神的に傷んじゃってるからね 手術跡の疼きではないけど前よりわかるようになったし吐き気とめまい 頭痛が酷くなったよ敏感になっちゃったのかなー喘息は今はｼ ｯd 	0	0	0	0	0	0	0	0	0
友達と外食に来ました 感染怖いので気を付けたいです って 料理用の取り箸は必ず用意 食事中はお互い無言か発言する時は一々マスク着用ぐらいしないと気を付けることにならないよ飛沫感染だから逆に飛沫が人にかからないような状況ならマスク外して良くない？咳エチケット徹底している前提だけど	0	0	0	0	0	0	0	0	0
有子 んー 何か喉が痛いわ 有慈 大丈夫？のど飴あるから食べなよ有子 ありがと 貰うね有慈 はい あーん有輝 おい有慈 黙ってろシスコン あちゃー ちょっと赤くなっちゃってるね有子 ん やっぱり？有慈 寝る時保湿マスクしてね有子 はーい	0	0	0	0	0	0	0	0	0
夕方 やはり乳腺炎で見事に発熱したけど次女ちゃんがしっかり飲んでくれて楽になった 今熱も下がったっぽい もうひと眠りして完全復活しよ 	0	0	0	0	0	0	0	0	0
夕方から気圧下がり気味だったので睡魔と軽めの頭痛用心にと薬飲んで寝てしまったのですが色々と夢を見て眼が覚めた明日は天気も気温も気圧も下降するとの事なので気を付けないと 頭痛持ち腰痛持ちの皆様御自愛下さいまし	0	0	0	0	0	0	0	0	0
予期せぬ出来事なり まじ通常に戻った時のこと考えたら頭が痛いぜ 	0	0	0	0	0	0	0	0	0
要は耳栓と一緒で苦痛に感じたらあんま意味がないんだよね さらに自分は耳栓付けてたら 耳周りの皮膚が弱くなる そして病院行きへ全部病院行きじゃないか 昔は一年に一回風邪引いたらいいレベルだったのに	0	0	0	0	0	0	0	0	0
落)ん？俺のことしらない？自己紹介しろって？俺の名前は落葉松寅慈 暗殺術なんかを担任してる 一応数年前までは現役でやってたけど喘息ひどくなってやめたん好きな物は茶碗蒸し嫌いな物は発作とほこりっぽい部屋 特技 は 植物の手入れと まあ昔趣味で歌ってたからそれかな 	0	0	0	0	0	0	0	0	0
乱数 セールスかかってきて幻太郎が出たんだけど「夏のご旅行等は計画されましたか？」「乱数はもう っう」「？ え 」「うっ 海で」「誠に申し訳ございません 」「いいんです まさか海でソフトクリームを喉につまらせるなんて 」 僕どんな死に方してんの横で聞いててソーダ鼻から吹いた痛い	0	0	0	0	0	0	0	0	0
流石に寝過ぎた 頭痛完治 今日こそスコアを出していくいく ミラティブ で 配信 中 	0	0	0	0	0	0	0	0	0
龍角散ダイレクト なぜか一個だけずっと持ってて息子に見つかって振ったりしゃぶったり何故かお気に入り玩具枠に入れられてしまってたんだけど今日しがみだしたから さすがに って喉痛いタイミングで飲んだこれ噛んで出てきたら大泣きだったろうなw	0	0	0	0	0	0	0	0	0
龍角散まずっ 喉痛い時には早く治したいから舐めたくなるけどなんともない時に舐めると鬼まずい 最悪	0	0	0	0	0	0	0	0	0
良かったな尾崎放哉 今なら咳をしても1人どころか世界中から注目されるぞ	0	0	0	0	0	0	0	0	0
涙と鼻水が出るから祖母の顔を拝みたくなかったんや 	0	0	0	0	0	0	0	0	0
連休前から扁桃腺炎でかかりつけにいってたがD イヤな予感あたったぜ喉痛いから緊急医に行ったが患者扱いされなかったお薬手帳持参しなければクスリ出してもらえなかった何のための緊急医？2 	0	0	0	0	0	0	0	0	0
朗読主 優妃さゆ(アイスクリーム夢少女) 	0	0	0	0	0	0	0	0	0
録画した「仁」を見終わって 涙と鼻水が止まらなくて寝れない 咲さんの手紙で泣かせにきて 平井堅の歌の歌詞がさらに追い討ちかけてくるなんて ??コロナ収束したら 手紙を読んだ公園に聖地巡礼したくなるくらい揺さぶられてる 	0	0	0	0	0	0	0	0	0
喘息があるからといって出産を断念することは無い 妊娠中は発作も遠のき 軽くなるのが多い しかし いつもそうとは限らないから 内科医と産科医とに協力してみてもらう 副腎皮質ホルモンの内服はさせない 吸入するのは差し支えない 	0	0	0	0	0	0	0	0	0
喘息が出て病院に行った時 お医者さまに似たようなことを言われたので 最近はジョギングと筋トレで禁煙のストレスをなんとかしようとしているところです 禁煙 コロナ 研究 機会 健康	0	0	0	0	0	0	0	0	0
喘息つらみ え？コロナじゃないよな？ってなる あ 発熱ないです 気分悪い等ないです 嗅覚味覚も大丈夫です ただ咳出るのとひぃひぃ言います 吸入すれば落ち着きます ええ 喘息です 喘息はアレルギーなので 	0	0	0	0	0	0	0	0	0
喘息とかアトピーとか肌弱い人は柔軟剤使わない方いいらしい	0	0	0	0	0	0	0	0	0
喘息なのに タバコ吸ったの猛省 	0	0	0	0	0	0	0	0	0
喘息の重症度評価 Pxは感度悪かったりする 重度発作の50%で重症分類の徴候なかったってデータも やっぱりPEFが大事 	0	0	0	0	0	0	0	0	0
喘息の診療行きたいけど 今の季節に病院行きたくないなぁ 	0	0	0	0	0	0	0	0	0
喘息の薬が新型コロナウイルスの肺炎に効果的 肺炎 喘息 コロナウイルス 	0	0	0	0	0	0	0	0	0
喘息バッジを付けると 「咳したらどうしよ 」っていう心配が無くなるから 観劇用にもう1個買おうと思う 	0	0	0	0	0	0	0	0	0
喘息は自分もたまにありますね 辛いですよね 肺炎はガラスが刺さった様な喉の痛み 胸痛 涙で寝られない 高熱 厄介なのが呼吸困難でした 咳で呼吸困難で息ができないというか 	0	0	0	0	0	0	0	0	0
喘息マークテンプレート(文字を自由に編集可能) 	0	0	0	0	0	0	0	0	0
喘息持ちだとちょっと咳き込んだだけで「コロナか？」って疑われる コロナしか知らないのか？って思ってしまう 風邪でも咳でるしむせても咳出るしホコリっぽい場所でも咳出る 正しく恐れていない人は何でも疑うしそういう人ほど普段は何もしない 	0	0	0	0	0	0	0	0	0
喘息持ちでアレルギー持ちだから怖くて外に出れないお金がやばい キャバの体験入店もガールズバーの面接 体験入店もコロナでできない 	0	0	0	0	0	0	0	0	0
憑依のあいだ頭が痛くなります JE が もうこの魂を連れて行くよと言って 私の苦しいのがおさまると ぐったりしますが 頭の痛いのは治っています その間 その魂は私と会話することはありませんし すなわち プライバシーポリシーが 	0	0	0	0	0	0	0	0	0
痰 答え たん 読めたらRT	0	0	0	0	0	0	0	0	0
痰がピーン 咳あるある	0	0	0	0	0	0	0	0	0
痰からんで発生できんかったみたい 風紀委員ですからね 	0	0	0	0	0	0	0	0	0
痰が出るなら炎症があるし 血栓症にもなる?血 	0	0	0	0	0	0	0	0	0
痰クソレディほんとふざけんな	0	0	0	0	0	0	0	0	0
痰の症状終わったと思ったら37度弱あった平熱は35度半ばくらい普段熱は年イチしか出ないとりあえず家族から隔離今日は部屋にこもって様子みようちなみにこどもと夫は平熱 生理1週間前ってことと 最近の気温の変化によるものだといいんだけど	0	0	0	0	0	0	0	0	0
痰壺のように吐かせてくだせぇこんな時でも何時いかなる時でも温かい手作りの夕食が提供されないとブチ切れして発狂する齢50余りの男性がいるんですわ父親って言うんですけどねしゃぶしゃぶは茹でただけだろって理論をお持ちでいらっ 	0	0	0	0	0	0	0	0	0
蕁麻疹は引いてたんですけど起きてからも咳が止まらなくてさっき病院行ってきました ら 咳はアレルギーじゃなくて普通に喘息らしいです 気圧で一時的なものなので大したことないです 時期が時期なんで咳してたらめっちゃ嫌がられてぴえんでしたわ 	0	0	0	0	0	0	0	0	0
ー花粉症 喘息のための方の缶バッジ今日から予約販売開始しました ゆきね' 	0	0	0	0	0	0	0	0	0
 ありがとう 多分風邪薬飲んだしあとは横になってYouTube見ようかな	0	0	0	0	0	0	0	0	0
 うちもa コストコの洗剤安いんですか？パトロール行きたいんですけど喉のイガイガがイソジンでやっつけられるまではパトロール不可です ハンドジェル欲しくって行くなら見て欲しいなぁと 笑	0	0	0	0	0	0	0	0	0
 うっっっっっっきぃぃぃぃぃぃ(こしあんがだいすき え 腰も大好き なんなら腰振るの あらやだ喉に痰が詰まっちゃったわ 	0	0	0	0	0	0	0	0	0
 コカコーラエナジーとかいう痰製造薬にはマウント取れてる	0	0	0	0	0	0	0	0	0
 この時期 喘息の咳と感染症の咳を混同されそうで辛いですね 今宵もゆるりと無理なくお過ごしくださいね 	0	0	0	0	0	0	0	0	0
 コンカさーん優しすぎる 鼻水拭かせてください	0	0	0	0	0	0	0	0	0
 ｼｭﾀﾀﾀﾀ 駆け寄ってしまう大人って どう思います？ ドキドキ ワクワクをくれる喘息さんが 私にとってとても大切な存在 	0	0	0	0	0	0	0	0	0
 それほわちゃのことじゃん 2回決めてる もかちん連行しよーぜーえーい	0	0	0	0	0	0	0	0	0
 たっくん このお口 今でもするよね( 可愛すぎて鼻水止まらないジュンキ君 おんぶしてあげるから 私についておいでー 	0	0	0	0	0	0	0	0	0
 ダラダラ生活すると頭痛が来るわぁ 薬で治ったよ ジュースにしとくわ かんぱーい(｀ з ﾉＵ 	0	0	0	0	0	0	0	0	0
 なるほど じゃあ風邪引かないようにトッポあげます 	0	0	0	0	0	0	0	0	0
 ハ ハルさんありがとうございます(鼻水ｽﾞﾋﾞｰ) 	0	0	0	0	0	0	0	0	0
 ぽちゃんが私を褒めてくれる度に鼻の下伸ばして喜んでる 笑ほそくさんの供給とかきたらぽちゃんに鼻水垂らしながら泣きつくかもしれないのでよろしくね(恐ろしい未来)	0	0	0	0	0	0	0	0	0
 マジお疲れなんだぜ絶対キツいのにいつも夜勤頑張っててマジ偉いんだぜ	0	0	0	0	0	0	0	0	0
 まじかぁ 喉イガイガになるのはもっと嫌やなぁ	0	0	0	0	0	0	0	0	0
 まず着地地点わかるように痰吐いとく ﾍ ｯ	0	0	0	0	0	0	0	0	0
 医療の現場では 痰や血液 尿便などに晒されるのでマスクは絶対必要です が 一般生活においては 症状のある人はマスク着用 それ以外は日常の手洗いだけで十分の様な気がします 商店や施設などの清掃にはきちんと消毒液でやる必要があると思います 	0	0	0	0	0	0	0	0	0
 飲んどらんのか 爆笑爆笑	0	0	0	0	0	0	0	0	0
 俺も寝まくったら喉のイガイガ無くなってましたε- 熱も相変わらず起床時は35度台 自分もあとでビール飲みます 	0	0	0	0	0	0	0	0	0
 花粉と喘息は咳した瞬間嫌な視線飛びますね 	0	0	0	0	0	0	0	0	0
 咳やくしゃみをする時にマスクやハンカチがない場合は手ではなく腕を口に当てよう	0	0	0	0	0	0	0	0	0
 咳喘息の段階でやめていれば なんとかなるかもしれないしね 	0	0	0	0	0	0	0	0	0
 休んでやー私も風邪引いてるからしんどいのわかるけど喘息と一緒にしたらダメか無理せずでね	0	0	0	0	0	0	0	0	0
 欠伸と共に涙は出るが 鼻水は出ないなぁ また裸族やってんじゃねぇの？ｗ	0	0	0	0	0	0	0	0	0
 喉は粘膜で保護されてるので それをサポートしてくれる感じです お酒飲むと体の水分が解毒に使われた分減りますからそれを蜂蜜で喉に膜を張り直してイガイガ不快感を抑えるとでも言いましょうか気づいたらあずのきさんから見たおばあちゃんです	0	0	0	0	0	0	0	0	0
 項(好き)獣じみてたりするのってすごい好き 相手がギブしても止まらないのがいい 後日受けちゃんは腰痛いし喉痛いし大変だろうなあとは思うから 次の日甘やかされて欲しい	0	0	0	0	0	0	0	0	0
 今日つらいね 夕方くらいからつらいねぇ わたしは空きっ腹に頭痛薬ぶち込んだ 	0	0	0	0	0	0	0	0	0
 今日も聞いてますよー 子供の頃は喘息酷くて夢なんて持ってなかったですねー 人生迷子のままオッサンになってしまいました 	0	0	0	0	0	0	0	0	0
 私は以前に咳喘息になったときにも出されたフルティフォームです効果は個人差があるのでしょうか 薬が早く効いて欲しいですね 相方と病院の先生しか話しないので 本当に嬉しいです 気持ちが軽くなった気がします 	0	0	0	0	0	0	0	0	0
 私は喉痛いときカゼリック小児用シロップ飲んでます 	0	0	0	0	0	0	0	0	0
 室温高すぎないか 厚着させてないか確認してあげて 室温下げるだけで少し熱が下がることがあるよ 水分取れてたりオムツ濡れてれば取り急ぎ脱水は大丈夫かと 風邪かもしれないけど暑い日に体温上がり 	0	0	0	0	0	0	0	0	0
 実臨床でも色んな方がいますよね 一般人に医療倫理は難しいのか こないだも喘息あるからオルベスコよこせと外来で言われたと うちの感染D 当院では発熱外来 	0	0	0	0	0	0	0	0	0
 色々大変ですが 体調にはお気をつけ下さい 私も小児喘息で苦しみましたが 今の方が治療も進んでいますし過度な心配はされなくても良いと思います あの息苦しさは誰にも分かりませんので お子様の心のケアもして頂ければ 	0	0	0	0	0	0	0	0	0
 新型コロナウイルスの特徴7 症状2 結膜炎の報告あり 痰 鼻汁 咽頭痛などの一般的上気道炎(風邪)症状は見られるが多くない 痰のからまない咳が出続ける場合は注意 鼻づまりがないのに嗅覚に異常を感じる場合は注意 続く 新型コロナウイルスの特徴	0	0	0	0	0	0	0	0	0
 神さま 私は感動して目から鼻水垂れ流してます(きたねぇ)なんですか 一途にお尻(背中じゃない ｺｺ重要 追いかけてたら 神に添削先生やっていただけるとか私どんだけ幸せものな 	0	0	0	0	0	0	0	0	0
 頭痛薬 常にある 	0	0	0	0	0	0	0	0	0
 発熱だけで断定もしにくいとは思いますが 念の為 味覚 嗅覚は正常ですか？	0	0	0	0	0	0	0	0	0
 反対意見ではないと受け取って返信します 汗は自ら飛ばさない限り飛び散りませんが くしゃみや咳 ツバは飛び散りますので マスクはやはり必要です 一人でいる際は暑いならしなくて良いと思います 店内や人と会 	0	0	0	0	0	0	0	0	0
 鼻水かわいいです カッパのおさら 緑とピンクとくちばしならありますよ 送るので声かけてくださいね あとはカッパスーツを待つのみ 	0	0	0	0	0	0	0	0	0
 鼻水きたないもうそれでもいいかなって思ってたりもする 	0	0	0	0	0	0	0	0	0
 鼻水なめなめ	0	0	0	0	0	0	0	0	0
 風邪 の感染源は「自分の手」 感染ルートは圧倒的に「鼻」なので 新コロも近いと思う(鼻水の出るところが 上むきなので1 5リットルも出るのに効率が悪くてウイルスの感染を許しやすい-進化はやり直せない)	0	0	0	0	0	0	0	0	0
 風邪ですか？お大事に 横になってるだけでもいいんじゃないかな 冷えピタ出しときますね 	0	0	0	0	0	0	0	0	0
 分子標的薬が効いたのか喘息の咳をしなくなりました好酸球が多いのを減らす薬ですけどね	0	0	0	0	0	0	0	0	0
 油分が多くて出しちゃうだから乾燥するでも 乾燥したら油分欲しがる的なループらしいの だから風邪薬に似てるのかも1回鼻水とかだしきって直す的な？ごめん上手く表現できてないわ	0	0	0	0	0	0	0	0	0
 喘息の薬あるので大丈夫です	0	0	0	0	0	0	0	0	0
 痰盂	0	0	0	0	0	0	0	0	0
[らくがき] シャーペンらくがき② 旅すぴんおふ 風邪をひいた日(全3枚) - 	0	0	0	0	0	0	0	0	0
1ヶ月以上治らなかった謎の風邪 ブロン飲んだら6時間くらいは治ったしCOVID-19も8割の人はブロン飲んだら1発で治る	0	0	0	0	0	0	0	0	0
